h,m,winner,best_profit_ratio
0.004178637753987328,0.034778957916696066,ft_quality,11502.285427135677
0.004178637753987328,0.03510399490657173,ft_quality,11325.445477386937
0.004178637753987328,0.03542903189644739,ft_quality,11148.605527638192
0.004178637753987328,0.03575406888632306,ft_quality,10971.765577889448
0.004178637753987328,0.03607910587619872,ft_quality,10794.925628140703
0.004178637753987328,0.036404142866074386,ft_quality,10618.085678391959
0.004178637753987328,0.03672917985595005,ft_quality,10441.245728643218
0.004178637753987328,0.03705421684582571,ft_quality,10264.405778894474
0.004178637753987328,0.03737925383570138,ft_quality,10087.56582914573
0.004178637753987328,0.03770429082557704,ft_quality,9910.725879396985
0.004178637753987328,0.03802932781545271,ft_quality,9733.88592964824
0.004178637753987328,0.03835436480532837,ft_quality,9557.0459798995
0.004178637753987328,0.03867940179520403,ft_quality,9380.206030150755
0.004178637753987328,0.0390044387850797,ft_quality,9203.366080402011
0.004178637753987328,0.03932947577495536,ft_quality,9026.526130653267
0.004178637753987328,0.03965451276483103,ft_quality,8849.686180904522
0.004178637753987328,0.03997954975470669,ft_quality,8672.846231155778
0.004178637753987328,0.04030458674458235,ft_quality,8496.006281407037
0.004178637753987328,0.04062962373445802,ft_quality,8319.166331658293
0.004178637753987328,0.04095466072433368,ft_quality,8142.326381909548
0.004178637753987328,0.04127969771420935,ft_quality,7965.486432160804
0.004178637753987328,0.04160473470408501,ft_quality,7788.646482412059
0.004178637753987328,0.04192977169396067,ft_quality,7611.806532663319
0.004178637753987328,0.04225480868383634,ft_quality,7434.966582914574
0.004178637753987328,0.042579845673712,ft_quality,7258.12663316583
0.004178637753987328,0.04290488266358767,ft_quality,7081.286683417085
0.004178637753987328,0.04322991965346333,ft_quality,6904.446733668341
0.004178637753987328,0.04355495664333899,ft_quality,6727.6067839196
0.004178637753987328,0.04387999363321466,ft_quality,6550.766834170856
0.004178637753987328,0.04420503062309032,ft_quality,6373.9268844221115
0.004178637753987328,0.04453006761296599,ft_quality,6197.086934673367
0.004178637753987328,0.04485510460284165,ft_quality,6020.246984924623
0.004178637753987328,0.04518014159271731,ft_quality,5843.407035175882
0.004178637753987328,0.04550517858259298,ft_quality,5666.5670854271375
0.004178637753987328,0.04583021557246864,ft_quality,5489.727135678393
0.004178637753987328,0.04615525256234431,ft_quality,5312.887185929649
